date,new_diagnoses,new_deaths,new_tests,date
2020-03-31,1.00447807332955,0.0,459.24478071518735,2020-03-31
2020-04-01,1.0976172692148458,0.0,474.9788131876598,2020-04-01
2020-04-02,1.269500285818307,0.0,504.71715814522736,2020-04-02
2020-04-03,1.4954759640565776,0.0,545.6995863614196,2020-04-03
2020-04-04,1.7477030538172365,0.0,594.8085506316365,2020-04-04
2020-04-05,2.0052085714550305,0.0,648.3573272531413,2020-04-05
2020-04-06,2.2583699238160317,0.0,701.1289356320931,2020-04-06
2020-04-07,2.5085119850770923,0.0,745.5299498004811,2020-04-07
2020-04-08,2.7628335492571745,0.0,772.5008529785869,2020-04-08
2020-04-09,3.0301463877754937,0.0,774.7192711023346,2020-04-09
2020-04-10,3.317934538493029,0.0,750.5882111125862,2020-04-10
2020-04-11,3.639857031924053,0.0,706.4097391179573,2020-04-11
2020-04-12,4.020364307387119,0.0,654.6501794977421,2020-04-12
2020-04-13,4.50383921219928,4.46113427726488e-05,608.8711794092894,2020-04-13
2020-04-14,5.1553931755718025,0.00020470610866462637,578.2481371869351,2020-04-14
2020-04-15,6.056308970224427,0.0006295910289413015,564.8264824915136,2020-04-15
2020-04-16,7.286410348867832,0.0018313376183304022,564.682362870764,2020-04-16
2020-04-17,8.894375146902297,0.004761987112883916,571.4876531792753,2020-04-17
2020-04-18,10.877405161594172,0.011062323209596367,580.0623507021196,2020-04-18
2020-04-19,13.190332044218833,0.022939608298246365,588.1324084958537,2020-04-19
2020-04-20,15.780996797902304,0.042416610564036686,596.2942496749478,2020-04-20
2020-04-21,18.61893194431022,0.06983406647566093,607.4454510858262,2020-04-21
2020-04-22,21.666749622468657,0.10221540106634629,626.7594183278643,2020-04-22
2020-04-23,24.80331433598158,0.13267802178904226,662.1461639424404,2020-04-23
2020-04-24,27.768777039788795,0.1522986799604823,723.6688173333102,2020-04-24
2020-04-25,30.21525622489407,0.15428826036807203,820.8183681276394,2020-04-25
2020-04-26,31.869728810642755,0.1382606332694896,957.7753338609444,2020-04-26
2020-04-27,32.695910540043215,0.11183878692476841,1128.991856043108,2020-04-27
2020-04-28,32.916831536120306,0.08808528870427287,1318.2297882034916,2020-04-28
2020-04-29,32.868402296153505,0.08000257272892433,1502.6954232894254,2020-04-29
2020-04-30,32.78469360927965,0.09500393343425596,1660.8683373015024,2020-04-30
2020-05-01,32.678373114241225,0.13181668851051498,1780.1610369033137,2020-05-01
2020-05-02,32.37900386991076,0.1807232837437161,1860.5507978161434,2020-05-02
2020-05-03,31.691523251691656,0.22682582528469158,1912.7630221661038,2020-05-03
2020-05-04,30.55675000791016,0.25531773868210894,1952.575202757847,2020-05-04
2020-05-05,29.12616402113408,0.2569751844550112,1994.531192285998,2020-05-05
2020-05-06,27.719697418513228,0.2314805550808689,2047.714456087841,2020-05-06
2020-05-07,26.711232258742232,0.186880103771647,2114.7640316560114,2020-05-07
2020-05-08,26.39374467638525,0.135464612172759,2193.4285679741247,2020-05-08
2020-05-09,26.89087922606654,0.08866586380412741,2279.1933907111215,2020-05-09
2020-05-10,28.13577170265749,0.0538231233676643,2367.601712329791,2020-05-10
2020-05-11,29.921692788536213,0.03400590534148012,2455.5380102271324,2020-05-11
2020-05-12,31.993531061947643,0.03035539069469944,2541.5130296901907,2020-05-12
2020-05-13,34.135559947653476,0.044554120945254516,2625.2349080621234,2020-05-13
2020-05-14,36.231273637739434,0.0799765219200475,2707.0323795729064,2020-05-14
2020-05-15,38.287813738260226,0.14002805852452,2787.408715455625,2020-05-15
2020-05-16,40.424370323042,0.2245553608971631,2866.7980377750355,2020-05-16
2020-05-17,42.83024222945149,0.3260782632614135,2945.494900820313,2020-05-17
2020-05-18,45.69574582945467,0.42882362560438236,3023.663433218187,2020-05-18
2020-05-19,49.13273272620198,0.5133749407459818,3101.357968065604,2020-05-19
2020-05-20,53.10841601709549,0.5652555720084019,3178.503752353575,2020-05-20
2020-05-21,57.41950011344602,0.582981216411856,3254.7932729538375,2020-05-21
2020-05-22,61.73106027658464,0.5794134724211452,3329.462852198534,2020-05-22
2020-05-23,65.6644084151711,0.5744606504954219,3400.973130856713,2020-05-23
2020-05-24,68.90087281189344,0.5831575209487464,3466.445528242114,2020-05-24
2020-05-25,71.25620516373127,0.6066185788260883,3521.3893516034286,2020-05-25
2020-05-26,72.70026313411645,0.6316555295814459,3559.7492410799077,2020-05-26
2020-05-27,73.33504765039781,0.6388213521366655,3575.1039634452463,2020-05-27
2020-05-28,73.34239309057571,0.6135017872036026,3563.1409150655763,2020-05-28
2020-05-29,72.93067953232949,0.5537850521259758,3524.800540453355,2020-05-29
2020-05-30,72.28582624061005,0.4718103727052365,3468.490126577441,2020-05-30
2020-05-31,71.53524800522277,0.38847105691588313,3409.2376374587025,2020-05-31
2020-06-01,70.73679348925825,0.32537269025429305,3363.6900523272598,2020-06-01
2020-06-02,69.90038142346779,0.29716942458796297,3342.573380522946,2020-06-02
2020-06-03,69.03551808365106,0.3079379767555371,3344.8731461196976,2020-06-03
2020-06-04,68.19438744406786,0.3525014428067299,3358.186321039545,2020-06-04
2020-06-05,67.47515145429864,0.42095868621018107,3366.022792211409,2020-06-05
2020-06-06,66.98004602944525,0.5033026350994357,3357.495979328506,2020-06-06
2020-06-07,66.76235546339242,0.590436219853194,3332.1669877220497,2020-06-07
2020-06-08,66.8018391676083,0.6726266888777925,3295.8707242385804,2020-06-08
2020-06-09,67.02719655956126,0.7383750648129797,3250.4509715155777,2020-06-09
2020-06-10,67.3632560523412,0.7772649771917224,3185.7007609231277,2020-06-10
2020-06-11,67.76676566413008,0.786788777555202,3080.6762087277707,2020-06-11
2020-06-12,68.22752455599257,0.7768489768683023,2914.2912560540844,2020-06-12
2020-06-13,68.7466546966035,0.767004096239081,2678.6524771928252,2020-06-13
2020-06-14,69.31462618577245,0.7765375227119895,2386.763151571816,2020-06-14
2020-06-15,69.90676570995683,0.8135209512702166,2071.0591508092434,2020-06-15
2020-06-16,70.49537942355556,0.8707785080437209,1775.1802846841354,2020-06-16
2020-06-17,71.0656714033367,0.930902116217308,1544.015463886281,2020-06-17
2020-06-18,71.62145259562429,0.9757711768917245,1415.5898455985348,2020-06-18
2020-06-19,72.18075041990478,0.9938940025047857,1414.5115230360793,2020-06-19
2020-06-20,72.76506872097042,0.9823149268538958,1546.551683907417,2020-06-20
2020-06-21,73.38660751141644,0.9448593056307848,1794.0376047240143,2020-06-21
2020-06-22,74.04062653389342,0.8899993771141395,2115.231741731273,2020-06-22
2020-06-23,74.7011776473636,0.8301338532576539,2451.6992580795577,2020-06-23
2020-06-24,75.32666203839138,0.7812270972483117,2744.2379877630256,2020-06-24
2020-06-25,75.87887060678229,0.7616173416569012,2952.3863320253417,2020-06-25
2020-06-26,76.34941560557782,0.7882970662034962,3068.151769543951,2020-06-26
2020-06-27,76.80093532956425,0.8722036408820357,3115.707983893388,2020-06-27
2020-06-28,77.4107730533836,1.0130322252978066,3136.399008362848,2020-06-28
2020-06-29,78.5125383285492,1.19594682118389,3166.921235809946,2020-06-29
2020-06-30,80.61460004370349,1.392967965031116,3223.22491251433,2020-06-30
2020-07-01,84.36573287312771,1.569706857631319,3298.0737719539866,2020-07-01
2020-07-02,90.45157548646523,1.695719708548864,3371.608128440848,2020-07-02
2020-07-03,99.42866771427612,1.752611442414322,3426.1650933557207,2020-07-03
2020-07-04,111.53198763392044,1.7368341881464788,3456.3701415447113,2020-07-04
2020-07-05,126.5249465514197,1.656931161740943,3469.6144954012752,2020-07-05
2020-07-06,143.64365475521748,1.5283628170359318,3479.1970768213155,2020-07-06
2020-07-07,161.68607575779666,1.3703085946738218,3495.704549645053,2020-07-07
2020-07-08,179.23223797177505,1.2038982298518002,3522.321393339932,2020-07-08
2020-07-09,194.9395412454349,1.0504980876177523,3556.4435345928787,2020-07-09
2020-07-10,207.8080164803049,0.9281448170127752,3595.2226567957914,2020-07-10
2020-07-11,217.31631836157212,0.8468028070772019,3640.0641409728078,2020-07-11
2020-07-12,223.39259669738567,0.8051553651712935,3696.274129834227,2020-07-12
2020-07-13,226.26942228871874,0.7917886037512896,3768.1774751662074,2020-07-13
2020-07-14,226.3224165596642,0.7900146708297049,3853.927054132061,2020-07-14
2020-07-15,223.9703924755654,0.7841489957865863,3943.755848049712,2020-07-15
2020-07-16,219.6459837550469,0.7653597039052308,4023.1302990075205,2020-07-16
2020-07-17,213.78897987440746,0.7342542728159414,4077.863464416824,2020-07-17
2020-07-18,206.81924281062226,0.6999657125887515,4097.900624162626,2020-07-18
2020-07-19,199.0856280842094,0.6768662501499454,4078.1514836571223,2020-07-19
2020-07-20,190.82929358485535,0.6793244881378917,4017.1901944910837,2020-07-20
2020-07-21,182.20062805976556,0.7160567218143945,3915.8394815602524,2020-07-21
2020-07-22,173.31640792850106,0.7857234402102193,3777.6656066082014,2020-07-22
2020-07-23,164.3236179312181,0.8755835933683995,3611.364080361946,2020-07-23
2020-07-24,155.4214098179889,0.9637785158607777,3433.3237934761464,2020-07-24
2020-07-25,146.8367449765579,1.0280910181633716,3266.997151840465,2020-07-25
2020-07-26,138.78702590424223,1.055322827454089,3136.899852855277,2020-07-26
2020-07-27,131.45562709440114,1.0491285161887278,3058.4163193749064,2020-07-27
2020-07-28,124.98301363484887,1.0319976183853863,3029.432936269051,2020-07-28
2020-07-29,119.45236140625165,1.03960867164502,3029.755836753333,2020-07-29
2020-07-30,114.85701784730963,1.109645581124492,3030.873109165357,2020-07-30
2020-07-31,111.08366238106615,1.2682123362970255,3010.539947503943,2020-07-31
2020-08-01,107.9334808294526,1.5186946706543119,2963.7267144405396,2020-08-01
2020-08-02,105.19571356640009,1.8366248232009847,2902.664041404446,2020-08-02
2020-08-03,102.72680031253628,2.1742474432013945,2846.4445767714888,2020-08-03
2020-08-04,100.48613048362844,2.473796597281493,2807.5868834740395,2020-08-04
2020-08-05,98.50677810579481,2.684121345207968,2784.694905976185,2020-08-05
2020-08-06,96.82587256101102,2.773862272304854,2765.793334841573,2020-08-06
2020-08-07,95.42697432478829,2.7349978925609966,2738.8123739259718,2020-08-07
2020-08-08,94.23213097116533,2.5812618949325277,2701.7172743698193,2020-08-08
2020-08-09,93.14059688090357,2.342375912219771,2664.355345090086,2020-08-09
2020-08-10,92.08230742652962,2.0588347361237442,2641.134553137902,2020-08-10
2020-08-11,91.04800560064398,1.778209230475815,2640.088087616433,2020-08-11
2020-08-12,90.07749871147551,1.5495205825292797,2656.842320804249,2020-08-12
2020-08-13,89.2147814606865,1.4137085119445445,2678.339292134727,2020-08-13
2020-08-14,88.45558258931914,1.3905626537182734,2693.1820589106464,2020-08-14
2020-08-15,87.7171574508416,1.467037923683602,2700.403746598472,2020-08-15
2020-08-16,86.84962620778307,1.5955741432540929,2709.1983442742376,2020-08-16
2020-08-17,85.68462407712441,1.7081997922194367,2729.7365697349983,2020-08-17
2020-08-18,84.10051353163496,1.7432442266968053,2762.373033106229,2020-08-18
2020-08-19,82.0769989795782,1.6697555022785262,2794.3607831870663,2020-08-19
2020-08-20,79.71217952885114,1.499219093222985,2807.4237018717254,2020-08-20
2020-08-21,77.19788149544182,1.2770715953593559,2790.955788267369,2020-08-21
2020-08-22,74.76211950967314,1.0613693278465006,2750.8398396565653,2020-08-22
2020-08-23,72.60220196374499,0.9007758982726686,2707.0800705419842,2020-08-23
2020-08-24,70.83343857442243,0.8206579844284075,2681.633443297078,2020-08-24
2020-08-25,69.46736508956778,0.8206267360204043,2685.1151512895126,2020-08-25
2020-08-26,68.4270499474039,0.8791849476621265,2711.5354303982385,2020-08-26
2020-08-27,67.58958524361813,0.9642927811480638,2744.1623611617497,2020-08-27
2020-08-28,66.83809056487695,1.0442074972243216,2767.1638142634833,2020-08-28
2020-08-29,66.10076505922345,1.0981471127029172,2774.414362076676,2020-08-29
2020-08-30,65.36301656157694,1.1237177639272433,2769.75276182905,2020-08-30
2020-08-31,64.65227118264797,1.1377682417338453,2760.0948201050596,2020-08-31
2020-09-01,64.00962425032805,1.1697607705486222,2747.871419661816,2020-09-01
2020-09-02,63.46419571412695,1.248476581922308,2728.9909553211414,2020-09-02
2020-09-03,63.02405644429403,1.3905185047134325,2698.4825572329482,2020-09-03
2020-09-04,62.681291700100104,1.592040174580189,2658.733983911704,2020-09-04
2020-09-05,62.42369833968651,1.8300532754802543,2624.1190860529314,2020-09-05
2020-09-06,62.241785134063896,2.0688036011414432,2616.435381704418,2020-09-06
2020-09-07,62.1274978315855,2.2710567295646658,2653.0822055241156,2020-09-07
2020-09-08,62.07051753540298,2.4109602996668635,2735.479574064401,2020-09-08
2020-09-09,62.058536315318094,2.4856031566077967,2846.318853411549,2020-09-09
2020-09-10,62.08583878473994,2.5195047498129433,2958.671215479555,2020-09-10
2020-09-11,62.16461726038665,2.556480793013377,3051.370478777851,2020-09-11
2020-09-12,62.33126434510202,2.6389877367498915,3120.412985302592,2020-09-12
2020-09-13,62.64090587721001,2.785976400446891,3178.4739699856527,2020-09-13
2020-09-14,63.154306836501206,2.983103004693753,3243.3635540625314,2020-09-14
2020-09-15,63.922717511573765,3.191621752738875,3323.900551908886,2020-09-15
2020-09-16,64.9777383250166,3.3700891065143463,3414.079393974683,2020-09-16
2020-09-17,66.32623912902676,3.4944087893292934,3499.3053043140753,2020-09-17
2020-09-18,67.94749331072755,3.5635671131769753,3569.43460914498,2020-09-18
2020-09-19,69.7930051080503,3.5918405923963954,3627.9898439176286,2020-09-19
2020-09-20,71.7916704604789,3.5961656450739827,3689.500833201583,2020-09-20
2020-09-21,73.86533653019526,3.587565088521475,3766.311091638938,2020-09-21
2020-09-22,75.95201077945468,3.5710149940244884,3854.7579596898577,2020-09-22
2020-09-23,78.02783156724286,3.5504202971800405,3932.0919477928314,2020-09-23
2020-09-24,80.11454010733993,3.5331558579549283,3968.5392052178213,2020-09-24
2020-09-25,82.26619272365082,3.5300836658328567,3947.479977381302,2020-09-25
2020-09-26,84.53995574309454,3.550612070723848,3880.7000661184566,2020-09-26
2020-09-27,86.96883373541654,3.595970385915738,3807.031672702573,2020-09-27
2020-09-28,89.55107765451793,3.6559356427401557,3774.1649131140525,2020-09-28
2020-09-29,92.26508997011585,3.7156168625338504,3813.919210623545,2020-09-29
2020-09-30,95.10341438638783,3.766001055539645,3926.6447983914613,2020-09-30
2020-10-01,98.1096490787252,3.8150614268466345,4084.9308096730674,2020-10-01
2020-10-02,101.40022319835455,3.8863616672193655,4253.096656878283,2020-10-02
2020-10-03,105.15484416172042,4.006250379451143,4408.417636454511,2020-10-03
2020-10-04,109.57167319097351,4.183295911823711,4549.649904838741,2020-10-04
2020-10-05,114.79863277606078,4.393649710730552,4689.447143574712,2020-10-05
2020-10-06,120.86759065654752,4.581717387698861,4838.9325604859,2020-10-06
2020-10-07,127.65950319304359,4.681796465956454,4997.272435079665,2020-10-07
2020-10-08,134.9173644287523,4.649020096402797,5152.79571228487,2020-10-08
2020-10-09,142.30058756634617,4.484672274428456,5292.03254983986,2020-10-09
2020-10-10,149.45936367116215,4.2387874910068195,5408.3294266420735,2020-10-10
2020-10-11,156.1066810697323,3.986380307116444,5503.531392348483,2020-10-11
2020-10-12,162.0663060901431,3.791425940545907,5583.60259026601,2020-10-12
2020-10-13,167.28928718068786,3.677779402113326,5652.6808719736055,2020-10-13
2020-10-14,171.83935659137055,3.624951322723767,5710.580736382026,2020-10-14
2020-10-15,175.8583040412007,3.5884865446205865,5755.648751418747,2020-10-15
2020-10-16,179.52459730420856,3.532918869452753,5789.850480071804,2020-10-16
2020-10-17,183.01304947047208,3.4561438419846855,5821.9157994102015,2020-10-17
2020-10-18,186.4581196847954,3.3907431074037504,5864.291419088603,2020-10-18
2020-10-19,189.9232218471643,3.3832775691909176,5925.150169561911,2020-10-19
2020-10-20,193.39024842422486,3.4631023042135856,6000.9928287558,2020-10-20
2020-10-21,196.77841642567165,3.6226429892920082,6075.994991352267,2020-10-21
2020-10-22,199.9895935618973,3.8193505338573734,6130.372297692698,2020-10-22
2020-10-23,202.95711496285634,4.001504986615051,6152.399664352594,2020-10-23
